Title,Detail,Rating
"매력적인 시설, 직원들은 고객 서비스 교육 이 필요하지만.","매력적인 시설, 멋진 해변과 주변 스노클링, 그러나 직원들은 고객 서비스 교육 필요. 아이들은 어른들보다 아마 더 가족.  수상 비행기는 하여, 세 정거장만 가면 호텔에 도착!",3.0
최고의 워터 빌라,"이 리조트는 깨끗하고 아주 조용한, 다른 사람들의 섬의 쪽지를 느끼지 않는다. 음식은 매우 비싼 레스토랑 또한 인다의 예약 테이블 (여러 가지입니다 지원하지만 이 중 일부만 10 - 20 명). 스노클링은 중간",5.0
놀라운,직원들이 매우 즐겁고 기억에 남는 휴가는 sun siyam. 물은 맑고 깨끗한 리조트는 항상. 할 수 있는 다양한 레스토랑에서 다양한 뷔페식 아침 식사는 잘 맞는. 저희는 항상 친절하게 맞아주는. 꼭 매우 recommmed.,5.0
완벽한 신혼여행이었습니다!,"환상적인 숙박 시설   이 속성은 친구 추천 하기로 결정했다.  이 때문에 여행 한다는 아주 심각하게 몇 가지지 이유가 있습니다. 날씨가 좋아 정말 주의하여 우리는 비가 하룻밤을 망치 hullhumale 호텔에 우리는 다음 날 아침 시간까지 전송할 수 있습니다.   그러나, sun siyam 직원 (수 없는 이름이 기억 하게 해 작업자 dev patel) 가 공항에서 제 불편함 처리 및 환자 자신의 팀과 함께 가장, 아내와 함께 할 수 있도록 다음 전송을 사용할 수 있습니다.   Sun siyam 라운지, 기다리는 동안 호텔을 떠날 때까지, 꽤 편안했고 분위기는 매우 친절하고, 직원들이 한 곳을 받 는거. 하지만 손님들이 오기도 있었고, 이 곳은 꽤 많은 시계처럼 아주 편안하게 작업하여 마이그레이션의 손님들이.   리조트에 도착했을 때, 우리는 우리의 젊은 집사가 따뜻하게 맞아 주는 이탈리아어 사용 편이성 및 그 의 행실 을 바로 엘리아 저음 특성. 그는 분명히 어떤 다른 리조트가 제공하는 모든 예약을 요약하고 재현, 음식을 주었다. 하지만 그는 전화를 할 때마다 필요한 것도 있다, 하는 일까지 모든 노력을 우리의 하루를 어떻게 mealtimes 에 관련 피드백을 제공 했다. 하지만 때때로. 나는 그가 다른 손님들과 함께 알 수 수 특정 강조 ' 문제, 그는 항상 친절하고 항상 웃는 얼굴이 한 섬. 하고 그는 환대 산업 은 가능성은 있지만 너무 간섭 할 때 자주 했습니다. 확실히 아는 고객이 다른 종류의 처리, 허니문 여행객이나, 가족도 특별한 것이 이 세 사람.   저희는 워터 빌라가",5.0
나쁜 관리 지역의 소유자 … 정치가,"몰디브에서 4 일 방문 은 (다른 호텔들). 이제 7일을 묵었습니다. 5성급 호텔인 힐튼 이루지 푸쉬 할 때 이름이. 이제는 오래된 성 이 기 때문에 5성급 다음과 나같은 경우가:    1. 음식 매일 밤 다른 음식들이 있는 메인 레스토랑에서 (인도, 하는 srilankan, 중국, 몰디브 등) 이지만 요리사가 음식을 만든 노력을 인도 한 유럽식 레시피. 심지어, 과일이나 생선을 끓인 바다 또는 솔루션을 찾을 수 있는 생선 에서 소스. 그들이 할 수 있는 모든 사용 하지 않는다. 매일 밤 과자 같은 90% 다. 아침 식사도 괜찮습니다. 다른 비싼 레스토랑.    2. 숙박시설 아주 좋은 설정 집. 하지만. 아주 오래된 나무 . 이 경우에도 완벽하게, 6 에서 한 것이 바로 이 침대 때문에 시계의 소리까지. 모든 것이 다 낡아 보였어요.    3. 바. 비싼 가격 큰 선택 (최소 50 달러) 큰 가격은 아주 저렴한 와인    4. 청결함 전체적으로 호텔은 깨끗하고. 하지만 이 섬에서 찾을 수 있는 약년자.. 밤, 일 경우 종이 웹건조 테라스 바, 이러한 손쉽게 확인할 수 있습니다. 또한. 섬에 있는 * 나는 * (알 수 없음 또는 poissonous 경우). 사진 에서 확인할 수 있습니다. 저는 앞에 있는 바는 테라스 2 사진 (추가). 거대한 박쥐 (사진을 볼 수 있는 경우). 하지만 이 몰디브 에서 찾을 수 있습니다.    5. 소음 이 호텔은 220 객실이기 때문에 더 많은 관광객들이 올 수. 그래서, 호텔의 정원에 있는 수상 비행기 도 볼 수 있습니다 3. 그들의 시계를 방해하면 오후",2.0
완벽한 곳이 많은 경우 돈 음식 :) ,"Iru fushi 에서 시간을 보내는 신혼 여행으로 좋은 호텔. 서비스, 빌라 음식, 아일랜드 - 모든 것이 완벽 했다. 그냥 점을 스파, 식사나 술을 마시는 이 섬은 완전히 바가지 도 같이 몰디브. 어쨌든 - 이곳에 묵을 수 있는 경우 ypu, 후회하지 않을.",5.0
떨어져 좋은,저는 리조트를 최적의 장소 입니다. 이 리조트는 아름다웠고 직원들도 훌륭하고. 절대적으로 멋진 수영장이 있는 방이 디럭스 비치 빌라. 좋은 곳이 다. 음식은 비쌌지만 것으로 예상됩니다.,5.0
내 휴가,"이 놀라운 모든, 를 제외하고 모든 것이 매우 높은 가격이 다. 나머지 손으로 서비스, 직원, 위치도 좋고 아주 좋은 지역에 있는 모든 빌라가 훌륭하다.",5.0
우수한 숙박,완벽한 가족이 있는 시간. 우리 방은 깨끗하고 참 좋았어요. 저희는 저희가 정말 자릴 정말 도움이 된다.   것은 사실이지만 방은 앞쪽에 있어서 최악의 소개는 다른 호텔 보다.   그렇지 않으면 우리는 환상적이었고 우리 아이들도 즐겁게 지냈습니다.   유일한 단점은 음식이 정말 최고였지만 에서 기대할 수 없는?   저는 꼭 다시 갈 것.   다시 한번 감사 드립니다   Jb,5.0
100% 만족,"좋은 장소, 좋은 음식, 좋은 사람들. 멋진 한 주 였습니다. 10 일 이상 묵을 수 있다. 많은 돈을 지출 하기 및 음식, 놀라운 경험 이 기 때문에. 저는 이곳을 사랑 합니다. 나는 내 인생에서 최고의 그릴 수 있었고 :)",5.0
좋을 것 같습니다,"함께 여행 2 년, 5일 밤을 묵었는데 완벽했어요. 비치 빌라에서 묵었는데 개인 풀장과 워터 빌라의 옵션이기 때문에 믿고 아이들과 함께 보면 좋은 생각 하지 않은 경우 유아. 밤에 찾아 가는 일이 번거롭기 때문에 시도 해 보아서 seaplanes 전용 관리 좀 하지 않기 때문에 늦은 밤. 비싼 뷔페식 저녁 식사를 하기도, 다른 레스토랑 보다 훨씬 옵션을 사용할 수 있습니다. 네스프레소 캡슐이 있기 때문에 당신을 수는 있지만 각 캡슐 머신 요금. 놀라 울 정도로, 이 섬은 한 아이들, 우리 가족은 정말 즐거웠어요.",5.0
경험을 휴식,모든 것이 아주 좋습니다. 일부 객실은 물론 전체 개인 정보 보호 할 수 있는 즐길 수 있는 스파. 완벽한 품질 과 맛있는 음식 였다. 하이 로지스틱스 이유로 정당화 될 수 있기 때문에 저렴한 가격.,5.0
신혼여행으론 천국! ,"저는 마지막 날에 리뷰를.  우리는 우리의 신혼여행을 몰디브로 여행을 오 11월 6일 2016년 11월 17일. 캐나다 토론토에서 26 시간을 여행하는 여행! 그만한 가치가 있는 분.   우선 말레 공항에 도착했을 때. 우리는 공항에서 반갑게 맞아 주는 호텔 담당자. 그들은 우리에게 바다 비행기 체크인 없이 모든 것이 다. 한가지 조언을 하자면 - 팩 가볍게. 이 경우에는 초과 중량이 야 바다 비행기 무게 제한.   Iru fushi 라운지는 sun siyam 안내를 기다리는 수상 비행기. 체크인 하는 것. 차가운 수건과 음료로 환영을 받았고 상쾌한. 선택한 과일과 빵, 커피와 음료는 모두 기다리는 동안 사용할 수 있습니다. 저는 10분 무료 메시지를 가지고 주의 호텔 스파! 이미 놀라운 경험 였습니다.   45 분 수상 비행기는 이전, 및 다른 섬 상어들은 아름다운 경치. 호텔에 도착했을 때 우리는 호텔 직원들이 반갑게 맞아주는 팀.   들이   놀라운 휴가의 시작이 바로 엘리아 집사를 반갑게 맞아 주었다. 엘리아 는 정말 놀랍 었다. 그는 우리에게 놀라운 더 멋진 신혼 여행. 그는 우리가 도착했을 때 모든 것을 설명 해 주어. 그는 우리 집에 있는 것이 바로. 해주는 것이 필요. 저녁 예약을 허니 스파를 예약해 받을 수 있습니다. 검사 를 확인하고 위로 하는 행복한. 그는 항상 있는 것을 확인하고 필요한 가기! 그의 헌신과 노력 하지 않는 들키지. 고객들이 모두가 - 수 있는 사람, 언제든 필요한 정보를 예약할 때. 모든 아이들이 열심히 일하 사용하면 사용할 수 있습니다. Dorothy",5.0
우수한!,"완전 추천 합니다. 5성급 서비스  단 1 - 2 불친절한 직원들 (아주 섬세)  하지만, 진정한 사랑 즐길 수 있는 곳!  트리오 레스토랑이 최고인. 음식은 아주 만족스러웠습니다   감사합니다 이렇게 잊을 수없는 추억",5.0
훌륭한 가족 휴가 ,"호텔을 잘 관리하는 우리 아이들을 사랑 하며, 음식도 해야 하지 않는 한, 대부분의 식당이 아이들 메뉴는 정말 좋은 무료, 및 키즈 클럽도 좋았습니다. 하지만 커플들에게는 최고의 선택이 원인이 아니고 정말 시끄러운 아이들 과 다릅니다. 곧 다시 방문 하며 ",4.0
낙원에서의 가족 여행 ,"우리는 이 멋진 섬에 5일을 묵은 남편 생일을 축하 하며, 두 번 쉽게 체재 할 수 있는 그.   추천 할 곳이 확인할 수는 없지만, 한 두 아이들과 즐거운 시간을 보내는 우리의 마음이 궁금해 하는 키즈 클럽과 자유를 안전한 곳에 있는 섬.   말레 공항에 내리는 순간부터 떠날 때까지 받은 언제나 할 수 있습니다.   해서 우리는 모든 레스토랑, 최고의 음식을 제공하는 일부를 제외하면 철판 경험, 인도는 최고였습니다!   직원들은 훌륭하고 지낼 수 있게 만들어 보낼 수 있게 완벽한.   우리가 묵었던 워터 빌라는 개인 이 끝없는 사랑. 객실과 욕실은 넓었고 필요한 모든 추가 기능을 통해 가능한 멋진 수영장 및 바다 전망. 잠을 자는 멋지고!   제가 10 살 된 아들 이 이렇게 우리 여행의 하이라이트는 스쿠버 다이빙 코스. 멋지고 친절했고 다이빙 팀은 제 어린 소년! 우리가 잊지 못할 것을! 감사합니다 sabu   만약 천국에서 가족들이나 로맨틱한 휴가를 기대할 수 없을 수 있습니다!   크리스티나 사용하는 팀 전체에게 감사와 sun siyam 의 아주 특별한 여행 ",5.0
좋은 조각의 파라다이스,"저와 제 아내는 한 섬에 보냈습니다. 전체적으로 좋은 경험 였습니다. 디럭스 비치 빌라 하는 비치 빌라를 추천해 같이 lagun 직접 볼 수 있습니다. 그럼에도 불구하고, 빌라 도 좋고, 거대한 야외 욕조, 정말 깨끗하고 넓은 방.  우리는 경험이 풍부한 유일한 메인 레스토랑, iru. 비싼 가격 때문에. 모든 항목을 포함하는 패키지를 추천 한다.  직원들은 일을 수 있도록 하는 것입니다.",5.0
완벽한 휴가의 완벽한 위치,"이 호텔은 완벽한 섬에 위치한, 좋은 깨끗하고, 무성한 녹색. 선셋 워터 빌라는 호라이즌 은 매우 훌륭한 선택 여러 가지지 옵션도 있습니다.  레스토랑에서 다양한 종류의 음식에 많은 다른 요리. 호텔 직원들은 매우 친절하고 도움이 되었습니다. 완벽한 휴가 였습니다.",5.0
"전형적인 5star resort, 이상적인 아이들. 구할 수 있으면 아이들이 더 좋은 분위기를 좋아하지 않을 경우 또는","일반적인 5성급 리조트인 몰디브, 화이트 샌드 비치. 그들은 흠 잡을 데 없이 깨끗하고 아이들과 함께 가족들의 위대한 유지.  아이들을 피하고 싶다면, 아이들이 있는 바가 1 허용하지 않습니다.  음식은 일반적인 모든 호텔, 아침 식사를 하였지만 이 존재하지 않는 경우, 이 나무들 사이에 섬의 에 있습니다.  좋은 위치의 빌라, 양식이 있어 해변, 바다 전망 이지만 제공할 수 있습니다.  호텔 정책이 중요하지 않은 환경을 이해할, 즉 물을 절약하고, 업무의 방에 있는 동안, 라군 빌라 앞에 있는 아름다운 시!  스파와 수상 스포츠 의 품질이 좋은 것이, 이 리조트에서 디자인은 숙취 해소 하는 힐튼 리조트 이다.",4.0
"좋거나, expereience","우리는 이 리조트에서 일주일 동안 11 월초. 아주 친절한 직원, 좋은 아이들이 친절함으로 - 키즈 클럽 은 매우 친절했습니다. 훌륭한 음식에 레스토랑 - 거대한 뷔페 저녁 식사 뷔페에 하프 보드 선택 breaktfast. 또한 다른 레스토랑에서 저녁 식사를 두 - 아주 좋은 베트남 음식, 하루는 바베큐, 랍스터 한 (위에있는 - 하지만 가격). 좋은 다이빙 사이트, 친절한 직원들이 있는 다이빙. 방은 매우 좋고 백 - 섬 - 이 때문에 정기적으로 출발하기에 더 seaplanes 앞면의 옆에 있는 섬. 하지만 놀라운 빌라는 해변과 섬에 220, 모든 사람들이 붐비는 느낌 에 섬 분산 되지 않습니다. 추천할 가치가 있는!",5.0
좋은 호텔,좋은 호텔 추천. 아름다운 자연과 바다. 친절한 직원들은 기대 이상! 내 생각은 모든 사람들이 아이들과 함께 또 한 가족 호텔 입니다.  나의 모든 소원 을 들.  좋은 휴일.,4.0
최고의 선택이 워터 빌라를 추천 합니다. 바로 이 곳 입니다. 이 아인 더 나은 없을 거에요. 가 아! ,"Iru fushi 두 번 방문했는데 가 sun siyam, 및 다른 많은 사람들이 몰디브에서 즐거운 시간을 보냈습니다 (누가 보냈습니다 동일한 현금 가치는 작은 도시의 휴가 차 1주일) - 진짜 나쁜 리뷰를 읽어 보지 않는. 다음과 나같은 세가지 주요 원인은:    a) 제공하는 탁월한 성능과 고급스럽고 몰디브의 모든 호텔 - 이 호텔도 예외는 아니다!    be) 아름다운 섬 몰디브에 이미 계정 설정에 대한 두가지 신 협곡을 방문하는 관광객 수 있는 파트너입니다   c) 을 사용하면 $1, 000 정도 하루에 더 많은, 더 나은 느낌을 받을 때 걸지 (또는 최소한 이 말을 - & 를 설득하여)   Iru fushi 의 경우 sun siyam 리조트, 힐튼 리조트는 과거, 세가지 적용할 수 있습니다. 이 기본 설정: Atoll 호텔 / 리조트 는 전용 섬은 관광 여행까지 필요한 모든 것; 하지만 역시 가격. 모든 것을 가져가지 말이나 필요한 바다, 스리랑카 또는 두바이 - 더 높은 섬 소매 가격 정당화. 좋은 점은? 미니바에는 같은 가격에 더 코카콜라, 중에 세븐 (예 - 7) 섬 내에서. 또는 그 반대의 경우도 마찬가지입니다. 7 eleven 편의점이 나 마트가 automotive 없습니다.   끝없는 워터 빌라 (5 가 있는 섬) 자신만의 작은 파티오 에서 수영장과 함께, 인도의 바다를 볼 수 (일출 측 - 불행히도 일몰). 이 많은 공간 내부 및 외부의; 고급스러운 욕실과 자쿠지, 야외 - 실내 샤워실, 거실, 침실과 복도와 적절한 네스프레소 커피 머신 거였어요. 두 세트의 tv",5.0
